gene_id,gene_short_name,cell_group,marker_score,mean_expression,fraction_expressing,specificity,pseudo_R2,marker_test_p_value,marker_test_q_value
ENSG00000177606,JUN,Naive/MemT_non-responder,0.2296323976130188,3.5103487758577003,0.723267750213858,0.3174929305850017,0.0049149082314431875,4.4162560847171664e-7,0.05898528276991636
ENSG00000265972,TXNIP,Naive/MemT_non-responder,0.23308078826539633,5.077632426801511,0.8641573994867408,0.26972029447856694,4.601271918225139e-4,0.1223708475698571,1
ENSG00000152518,ZFP36L2,Naive/MemT_non-responder,0.3096987383677613,8.370464920220995,0.9090675791274594,0.3406773549938016,0.013279401166315902,1.0079397135169474e-16,1.3462445989617757e-11
ENSG00000114942,EEF1B2,Naive/MemT_non-responder,0.2639113727475397,6.953146000673406,0.8550042771599657,0.3086667281059269,0.00122362213239075,0.011755282708069584,1
ENSG00000168685,IL7R,Naive/MemT_non-responder,0.26310748365505277,1.6607480500827851,0.6803250641573995,0.38673789562775895,0.055034091145617095,2.5338433502677032e-64,3.3843025323515552e-59
ENSG00000169567,HINT1,Naive/MemT_non-responder,0.22215692534081602,2.7233053843487576,0.780923866552609,0.2844796206850848,2.452762130988075e-4,0.2593465237947632,1
ENSG00000181163,NPM1,Naive/MemT_non-responder,0.2352620661984275,2.752925259966165,0.7994011976047904,0.29429786558155346,0.0018929475540373553,0.001726239240396706,1
ENSG00000204628,RACK1,Naive/MemT_non-responder,0.25548142129118734,7.674657468106557,0.8718562874251496,0.2930315752446998,1.7233378813395022e-5,0.7649573345336356,1
ENSG00000227507,LTB,Naive/MemT_non-responder,0.31772900687628247,3.629060983736727,0.8111206159110351,0.39171610318326744,0.11734838793520824,1.1060816347406408e-135,1.4773268746249894e-130
ENSG00000096384,HSP90AB1,Naive/MemT_non-responder,0.22663789477772384,2.2642597625562733,0.7536355859709153,0.3007261055563668,0.006018975598689507,2.2859359575640896e-8,0.0030531875023609004
ENSG00000156508,EEF1A1,Naive/MemT_non-responder,0.28193541982426984,56.454282643926256,0.9681779298545765,0.29120207260520536,2.1596684546014596e-4,0.289872767033528,1
ENSG00000118503,TNFAIP3,Naive/MemT_non-responder,0.22119157033092374,2.542371305611689,0.7050470487596237,0.3137259715079469,0.0056598511575698006,5.977793980052444e-8,0.007984180751517246
ENSG00000196683,TOMM7,Naive/MemT_non-responder,0.2235289696316969,2.7646967022684183,0.7990590248075278,0.27974024783155305,3.1764549501892166e-5,0.684812221143226,1
ENSG00000133872,SARAF,Naive/MemT_non-responder,0.28990060069932055,6.251655301877907,0.9152266894781865,0.316752782706333,0.012089210453012823,2.3259448851242953e-15,3.1066250263674135e-10
ENSG00000104660,LEPROTL1,Naive/MemT_non-responder,0.23122324701600308,1.992093744175097,0.7597946963216424,0.30432332330748435,0.009864087615082187,8.319383101681352e-13,1.111170084592968e-7
ENSG00000070756,PABPC1,Naive/MemT_non-responder,0.30209411105283884,5.666172284636357,0.9124037639007699,0.33109695839187003,0.021789002359277825,1.9314143593141e-26,2.5796742748742846e-21
ENSG00000104529,EEF1D,Naive/MemT_non-responder,0.2295838405166076,5.297387007477041,0.8881094952951241,0.25850848542083826,6.363720610586002e-4,0.06923970541245264,1
ENSG00000026508,CD44,Naive/MemT_non-responder,0.22110506881342343,1.6083062446457097,0.704448246364414,0.31386985481832663,0.010685216099491069,9.481937160813608e-14,1.2664454549469088e-8
ENSG00000167996,FTH1,Naive/MemT_non-responder,0.272349433351671,14.104143284891851,0.9072711719418306,0.3001852607845591,3.3218296986668276e-5,0.6780761916785034,1
ENSG00000254772,EEF1G,Naive/MemT_non-responder,0.2379498835679156,3.66819117616786,0.7860564585115484,0.3027134768646135,0.0020965027514881977,9.740970632200201e-4,1
ENSG00000168066,SF1,Naive/MemT_non-responder,0.2555290879245667,2.164512392796702,0.7968349016253208,0.3206800899450547,0.012757127438426878,3.99413265780811e-16,5.3347233430748237e-11
ENSG00000149806,FAU,Naive/MemT_non-responder,0.24360564963889442,13.275482279208799,0.9112917023096664,0.2673190692085493,7.75595039591248e-4,0.04487932444557051,1
ENSG00000251562,MALAT1,Naive/MemT_non-responder,0.2791909253010217,112.75666371500427,0.9998289136013687,0.2792386992444339,1.005564922549943e-6,0.942426783820754,1
ENSG00000026025,VIM,Naive/MemT_non-responder,0.28162679643177246,5.713245939469744,0.8665526090675791,0.324996767057001,0.01931770388988752,1.2720099369308666e-23,1.6989473521623426e-18
ENSG00000107742,SPOCK2,Naive/MemT_non-responder,0.22678060464097916,2.036236287807837,0.7423438836612489,0.3054926559406599,0.013418584737383282,6.984248434831467e-17,9.328441579498301e-12
ENSG00000111716,LDHB,Naive/MemT_non-responder,0.2582159599636031,1.9675899733469802,0.7395209580838323,0.3491665207604997,0.02439964916942816,2.0418827124105586e-29,2.7272202260040386e-24
ENSG00000123349,PFDN5,Naive/MemT_non-responder,0.22606238101540949,4.020092007629399,0.8425149700598802,0.26831853325922805,8.458967717580659e-5,0.5077221152280647,1
ENSG00000135486,HNRNPA1,Naive/MemT_non-responder,0.23009525734209674,4.043831915372652,0.8557741659538066,0.26887380631038693,8.773692818440855e-4,0.03289702560066215,1
ENSG00000196531,NACA,Naive/MemT_non-responder,0.2404291449940635,8.178763709697824,0.8875962360992301,0.27087670633968797,6.273409570836807e-5,0.5683831180041748,1
ENSG00000133639,BTG1,Naive/MemT_non-responder,0.28717741507168376,6.99993496403619,0.9431137724550899,0.3044992274093409,0.006353159671444793,9.357996950758725e-9,0.0012498915047311383
